,simulation_id,p,ver,initialization,hidden_size,corpus_seed,training_seed,regularization,regularization_lambda,learning_rate,num_epochs,dropout,validation_ratio,early_stop_patience,train_size,training_loss,validation_loss,G,D:G,test_accuracy,first_n_failure,eval_params
1046,891db25e,0.3,8,normal,3,100,400,,,0.001,20000,0.6,0.05,,5000,0.9100400805473330,0.6161162257194520,4147,866132.6076736160,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
13,bb11a162,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,,1000,0.9068513512611390,0.6161171197891240,4037,872082.2820222420,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1047,f06e770c,0.3,8,normal,3,100,400,,,0.001,20000,0.6,0.05,,10000,0.9325934052467350,0.6177263855934140,4107,875224.8324950580,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
377,f76b2608,0.3,8,normal,3,100,200,,,0.001,20000,0.6,0.05,2.0,1000,0.9460932016372680,0.6242748498916630,4005,773611.9435223260,0.99601001001001,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
15,57028e3f,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,,10000,0.8397281765937810,0.6305308938026430,4075,903562.7894988400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
14,0fc9dc9a,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,,5000,0.8931112289428710,0.6306152939796450,4057,902440.8235992280,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
378,0b30f25b,0.3,8,normal,3,100,200,,,0.001,20000,0.6,0.05,2.0,5000,0.9264604449272160,0.6421704292297360,3989,806761.4688243520,0.99601001001001,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
708,78759b22,0.3,8,normal,3,100,300,,,0.001,20000,0.6,0.05,,500,0.9238118529319760,0.6551501750946050,4145,975006.9414609020,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1368,9a481cfe,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,,500,0.884044349193573,0.6559096574783330,4073,1142325.8432074400,0.023815815815815800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
20,0cee45b1,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,10.0,500,0.9507094621658330,0.6582115888595580,4035,893852.099347056,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1369,11df316d,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,,1000,0.8668801188468930,0.6635513305664060,4057,1121284.0458676400,0.023843843843843800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
709,c28e5f7e,0.3,8,normal,3,100,300,,,0.001,20000,0.6,0.05,,1000,0.909368634223938,0.6661869287490850,4145,988353.313284166,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
16,14c462b8,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,2.0,500,0.8641175031661990,0.6669254302978520,4051,900547.4666949420,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
21,a077766f,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,10.0,1000,0.9452123045921330,0.6728368401527410,4017,920349.9889946240,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
17,d99d7313,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,2.0,1000,0.9112738370895390,0.6728421449661260,4055,920076.508115935,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1380,60b5eb15,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,,500,0.9407113790512090,0.673504650592804,4049,1033761.869190830,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
710,37f2fa1c,0.3,8,normal,3,100,300,,,0.001,20000,0.6,0.05,,5000,0.9161121249198910,0.6747643947601320,4137,1004699.3186027600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
23,ce5b3ad5,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,10.0,10000,0.8893329501152040,0.6766852736473080,4057,939426.8356887380,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1028,3321e604,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,10.0,500,0.9077867865562440,0.6780987977981570,4149,929564.9330629820,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
22,f848512e,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,10.0,5000,0.9130022525787350,0.6786561608314510,4059,933362.1965790410,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
18,35fbf0d0,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,2.0,5000,0.9697307348251340,0.6792700886726380,4043,932442.6588273550,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
19,d6074d12,0.3,8,normal,3,100,100,,,0.001,20000,0.2,0.05,2.0,10000,0.8742822408676150,0.6834959983825680,4057,946611.5471608050,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
711,5d65d7ea,0.3,8,normal,3,100,300,,,0.001,20000,0.6,0.05,,10000,0.9366694092750550,0.6861646771430970,4149,1015102.0515319700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1381,a504e46c,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,,1000,0.9694005846977230,0.6874991059303280,4079,1056645.7175925300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1376,be9d6d3f,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,10.0,500,0.8883458971977230,0.6900878548622130,4079,1153230.7241793200,0.02581981981981980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1370,8147b3b2,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,,5000,0.8539692163467410,0.691781222820282,4091,1184890.847188510,0.02186986986986990,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1031,b8771b6c,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,10.0,10000,0.9028014540672300,0.6928871870040890,4129,970258.3107338160,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1029,7ca24b16,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,10.0,1000,0.9086778163909910,0.7002390623092650,4093,968664.0425451940,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3025,6aee0f60,0.3,8,uniform,3,100,500,,,0.001,20000,0.0,0.05,,1000,0.3582163453102110,0.7004620432853700,4357,14727948.531440500,0.46077677677677700,22,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1382,51c3c56f,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,,5000,0.9027569890022280,0.701974630355835,4077,1083854.224716170,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
688,01dd3f7b,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,2.0,500,0.9309558868408200,0.7094202041625980,4153,982310.8556107230,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
692,e6b23c7b,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,10.0,500,0.8991469740867620,0.7095670700073240,4159,983275.9284246370,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
693,c416828d,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,10.0,1000,0.8973864912986760,0.713513195514679,4141,997069.5357105770,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
33,518bab83,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,10.0,1000,0.9516478776931760,0.7138757109642030,4065,973454.2409231450,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1383,e69dae45,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,,10000,0.9017608761787420,0.7146022915840150,4067,1084568.9899404900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
695,86fbedce,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,10.0,10000,0.9323428869247440,0.7163798809051510,4157,1006482.3093364200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
31,3c9a1465,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,2.0,10000,0.9785686135292050,0.7171430587768560,4057,993081.2052700390,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
35,a73c13eb,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,10.0,10000,0.9668587446212770,0.7172901630401610,4049,993486.2419027690,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
32,248ba72d,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,10.0,500,1.008109211921690,0.7180346846580510,4039,968615.8024297640,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
28,846c5f00,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,2.0,500,1.0193135738372800,0.7189915776252750,4041,968496.5997520110,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
691,d85dc4cd,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,2.0,10000,0.8728086948394780,0.7190231084823610,4111,1007030.8941257100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
694,032b6d40,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,10.0,5000,0.9192829728126530,0.7192674279212950,4155,1006258.511268200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1372,0f810f7d,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,2.0,500,0.9312759041786190,0.7194673418998720,4059,1189407.4745193300,0.029761761761761800,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
689,69890c34,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,2.0,1000,0.9418262243270870,0.7204155921936040,4101,999258.0139191650,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1025,6fd28f4d,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,2.0,1000,0.9226217865943910,0.7204229831695560,4125,999939.146315345,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1030,7dd5a55a,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,10.0,5000,0.9499318599700930,0.7244704365730290,4117,1006939.2829906200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1356,50d59b6a,0.3,8,normal,3,100,500,,,0.001,20000,0.2,0.05,,500,0.8369126319885250,0.7254526615142820,4069,1481523.915556330,0.01987987987987990,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1024,d29b571f,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,2.0,500,0.9311318397521970,0.7266296744346620,4105,1004807.9715730300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
34,01109fee,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,10.0,5000,0.998493492603302,0.7282119989395140,4043,995322.2516791800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1384,f72db33b,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,2.0,500,0.9721654653549190,0.7287248373031620,4075,1111176.3440742900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
29,712f2873,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,2.0,1000,0.9724106788635250,0.7287607789039610,4037,991135.6408389600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1388,8849ae43,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,10.0,500,0.9621442556381230,0.7295077443122860,4053,1113099.1860584700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
690,0fb8536e,0.3,8,normal,3,100,300,,,0.001,20000,0.2,0.05,2.0,5000,0.9110684990882870,0.7296925783157350,4111,1012104.5820792000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
30,731b43a1,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,2.0,5000,1.0491416454315200,0.7314064502716060,4057,997532.370313382,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1378,4244583e,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,10.0,5000,0.8842195272445680,0.7315652370452880,4081,1209988.961972650,0.02581981981981980,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
295,0eb37893,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,2.0,10000,4.693909168243410,0.7319121956825260,3623,1000726.4971339100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
299,0e34c63d,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,10.0,10000,4.649205207824710,0.73196941614151,3787,1000906.5635087000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1377,3e921018,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,10.0,1000,0.880460262298584,0.73438560962677,4057,1192908.7150466900,0.03172972972972970,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1041,ffc1b005,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,10.0,1000,0.9773731827735900,0.7346226572990420,4107,1022606.7707977900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1371,01f4e4ed,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,,10000,0.822067141532898,0.7349701523780820,4077,1201993.0952138500,0.02186986986986990,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
293,64fa6856,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,2.0,1000,4.708748817443850,0.737057626247406,3701,981552.6291982960,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
297,7c1c78b2,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,10.0,1000,4.663912773132320,0.7371091842651370,3705,981752.0817876980,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1042,7a30a070,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,10.0,5000,0.9471220970153810,0.7386296987533570,4111,1029846.0341760900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1364,5c73eab7,0.3,8,normal,3,100,500,,,0.001,20000,0.2,0.05,10.0,500,0.8544114828109740,0.7389822006225590,4073,1342255.8745004300,0.02187187187187190,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1027,e09b4094,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,2.0,10000,0.9420763850212100,0.7391599416732790,4109,1040192.8626724700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
292,b9aadcac,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,2.0,500,4.60470724105835,0.7395697236061100,3749,977140.8677632570,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
296,9b6b0a23,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,10.0,500,4.56104040145874,0.7396172285079960,3667,977353.1242711480,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1357,193e8c03,0.3,8,normal,3,100,500,,,0.001,20000,0.2,0.05,,1000,0.7999979853630070,0.7405321598052980,4021,1433916.4219020300,0.019885885885885900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
294,211e38ab,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,2.0,5000,4.6881327629089400,0.7453646659851070,3693,998075.4548278370,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
298,c4ac219c,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.0,0.05,10.0,5000,4.643511772155760,0.7454205751419070,3771,998294.2034634110,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1373,d9a69423,0.3,8,normal,3,100,500,,,0.001,20000,0.4,0.05,2.0,1000,0.9594026207923890,0.7455914616584780,4067,1209837.5691618000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
700,462e349a,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,2.0,500,1.023407220840450,0.7464793920516970,4137,1045745.5253795300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
704,5bb785e9,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,10.0,500,0.887439489364624,0.7465106248855590,4125,1046510.9652671600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1390,671da99e,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,10.0,5000,0.9364237189292910,0.7469483017921450,4069,1142011.7865307300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2692,d33de21a,0.3,8,uniform,3,100,400,,,0.001,20000,0.0,0.05,2.0,500,0.8770874738693240,0.7480023503303530,4013,2054400.8039528500,0.056912912912912900,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
703,db879856,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,2.0,10000,0.9498540163040160,0.7503998279571530,4133,1059482.1462113500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
707,c4378641,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,10.0,10000,0.9334003925323490,0.7504974007606510,4119,1060162.0162493700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1360,59e0d712,0.3,8,normal,3,100,500,,,0.001,20000,0.2,0.05,2.0,500,0.8766396045684810,0.7515890002250670,4087,1346533.1947913500,0.02186986986986990,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
705,20059575,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,10.0,1000,0.934613823890686,0.7523635029792790,4139,1057250.387151540,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
706,de850bb6,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,10.0,5000,0.9349343180656430,0.7535470128059390,4139,1064987.0196451900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
702,a1b688df,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,2.0,5000,0.951634407043457,0.7555680871009830,4131,1062036.9787918900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1036,5dbf0ca6,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,2.0,500,0.958511471748352,0.7560747861862180,4105,1051058.790878240,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1040,cebc677d,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,10.0,500,0.9396345019340520,0.7560887932777410,4111,1051129.3025983700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1054,e35b0793,0.3,8,normal,3,100,400,,,0.001,20000,0.6,0.05,10.0,5000,0.9918212294578550,0.7564124464988710,4099,1058610.3977329000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1351,73c47907,0.3,8,normal,3,100,500,,,0.001,20000,0.0,0.05,2.0,10000,0.7191222906112670,0.7569714188575750,4125,1209468.7802419700,0.01974174174174170,3,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1355,2d1d74dd,0.3,8,normal,3,100,500,,,0.001,20000,0.0,0.05,10.0,10000,0.715073823928833,0.7570937871932980,4031,1214063.1327681200,0.01977977977977980,3,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1043,e1fe4a65,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,10.0,10000,0.9724259972572330,0.758233904838562,4113,1069713.739441340,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1026,e544df83,0.3,8,normal,3,100,400,,,0.001,20000,0.2,0.05,2.0,5000,0.9480316042900090,0.7585642337799070,4121,1059548.4200148000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1038,dc99b57c,0.3,8,normal,3,100,400,,,0.001,20000,0.4,0.05,2.0,5000,0.955241322517395,0.7597010731697080,4071,1062089.546992440,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
701,3cd60315,0.3,8,normal,3,100,300,,,0.001,20000,0.4,0.05,2.0,1000,1.0304970741272000,0.7606551647186280,4117,1057742.1658236000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
24,74b08d41,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,,500,0.9704815745353700,0.7609373927116390,4037,1100704.3617831100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1391,e1e502a4,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,10.0,10000,0.9572171568870540,0.7625336647033690,4059,1148753.5906252400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1052,d954087e,0.3,8,normal,3,100,400,,,0.001,20000,0.6,0.05,10.0,500,0.9541347622871400,0.7629229426383970,4111,1062395.3081726700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1365,f88bd97a,0.3,8,normal,3,100,500,,,0.001,20000,0.2,0.05,10.0,1000,0.8338127136230470,0.7636092901229860,4077,1348001.3173323300,0.02187187187187190,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
25,dbcbb780,0.3,8,normal,3,100,100,,,0.001,20000,0.4,0.05,,1000,0.986275851726532,0.7692395448684690,4045,1117328.5367392800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1385,e8a70591,0.3,8,normal,3,100,500,,,0.001,20000,0.6,0.05,2.0,1000,0.9179134964942930,0.772860586643219,4045,1180414.9759925900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
